kode,nama,url
469,Perdagangan besar berbagai macam barang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/469
471,Perdagangan Eceran Berbagai Macam Barang di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/471
472,"Perdagangan Eceran Khusus Makanan, Minuman Dan Tembakau di Toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/472
473,Perdagangan Eceran Khusus Bahan Bakar Kendaraan Bermotor,https://klasifikasi.web.bps.go.id/app/view/kbli2020/473
474,Perdagangan Eceran Khusus Peralatan Informasi Dan Komunikasi di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/474
475,Perdagangan Eceran Khusus Perlengkapan Rumah Tangga Lainnya di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/475
476,Perdagangan Eceran Khusus Barang Budaya Dan Rekreasi di Toko Khusus,https://klasifikasi.web.bps.go.id/app/view/kbli2020/476
477,Perdagangan Eceran Khusus Barang Lainnya di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/477
478,Perdagangan Eceran Kaki lima dan los pasar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/478
479,"Perdagangan Eceran bukan di toko, kaki lima dan los pasar",https://klasifikasi.web.bps.go.id/app/view/kbli2020/479
491,Angkutan Jalan Rel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/491
492,Angkutan Bus,https://klasifikasi.web.bps.go.id/app/view/kbli2020/492
493,Angkutan melalui saluran pipa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/493
494,Angkutan Darat Bukan Bus,https://klasifikasi.web.bps.go.id/app/view/kbli2020/494
501,Angkutan Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/501
502,"Angkutan sungai, danau dan penyeberangan",https://klasifikasi.web.bps.go.id/app/view/kbli2020/502
511,Angkutan udara untuk penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/511
512,Angkutan Udara untuk Kargo,https://klasifikasi.web.bps.go.id/app/view/kbli2020/512
521,Pergudangan dan Penyimpanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/521
522,Aktivitas Penunjang Angkutan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/522
531,Aktivitas Pos,https://klasifikasi.web.bps.go.id/app/view/kbli2020/531
532,Aktivitas Kurir,https://klasifikasi.web.bps.go.id/app/view/kbli2020/532
551,Penyediaan akomodasi jangka pendek,https://klasifikasi.web.bps.go.id/app/view/kbli2020/551
559,Penyediaan akomodasi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/559
561,Restoran dan penyediaan makanan keliling,https://klasifikasi.web.bps.go.id/app/view/kbli2020/561
562,Jasa Boga Untuk Suatu Event Tertentu (Event Catering) dan penyediaan makanan lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/562
563,Penyediaan minuman,https://klasifikasi.web.bps.go.id/app/view/kbli2020/563
581,"Aktivitas  penerbitan buku, majalah dan terbitan lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/581
582,Penerbitan piranti lunak (Software),https://klasifikasi.web.bps.go.id/app/view/kbli2020/582
591,"Aktivitas Produksi gambar bergerak, video dan program televisi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/591
