kode,nama,url
3126,Penangkapan Ikan Hias di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03126
3129,Penangkapan Biota Air Lainnya Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03129
3131,Jasa Sarana Produksi Penangkapan Ikan Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03131
3132,Jasa Produksi Penangkapan Ikan Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03132
3133,Jasa Pasca Panen Penangkapan Ikan Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03133
3141,Jasa Sarana Produksi Penangkapan Ikan Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03141
3142,Jasa Produksi Penangkapan Ikan Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03142
3143,Jasa Pasca Panen Penangkapan Ikan Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03143
3151,Penangkapan/Pengambilan Ikan Bersirip (Pisces) yang Dilindungi dan/atau Termasuk dalam Appendiks CITES ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03151
3152,Penangkapan/Pengambilan Crustacea yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03152
3153,Penangkapan/Pengambilan Mollusca yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03153
3154,Penangkapan/Pengambilan Coelenterata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03154
3155,Penangkapan/Pengambilan Echinodermata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03155
3156,Penangkapan/Pengambilan Amphibia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03156
3157,Penangkapan/Pengambilan Reptilia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03157
