kode,nama,url
3091,Industri Sepeda Motor,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3091
3092,Industri Sepeda dan Kursi Roda,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3092
3099,Industri Alat Angkutan Lainnya Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3099
3100,Industri Furnitur,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3100
3211,Industri Perhiasan dan Barang Sejenis,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3211
3212,Industri Perhiasan Imitasi dan Barang Sejenis,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3212
3220,Industri Alat Musik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3220
3230,Industri Alat Olahraga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3230
3240,Industri Alat Permainan dan Mainan Anak-anak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3240
3250,Industri Peralatan Kedokteran dan Kedokteran Gigi serta Perlengkapannya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3250
3290,Industri Pengolahan Lainnya Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3290
3311,Reparasi Produk Logam Pabrikasi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3311
3312,Reparasi Mesin,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3312
3313,Reparasi Peralatan Elektronik dan Optik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3313
3314,Reparasi Peralatan Listrik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3314
